Probe Set ID	Percentile
241351_at	95.8185
241352_at	-66.1104
241353_s_at	61.9061
241354_at	13.0663
241355_at	-22.3925
241356_at	-64.8731
241357_at	32.8257
241358_at	4.87127
241359_at	-61.6245
241360_at	-45.3639
241361_at	-77.1032
241362_at	-83.246
241363_at	-89.1085
241364_at	-31.5916
241365_at	-91.5711
241366_at	-31.178
241367_at	-50.8337
241368_at	83.5885
241369_at	-50.9188
241370_at	79.7914
241371_at	-51.0435
241372_at	-43.4353
241373_at	-63.9328
241374_at	-57.3407
241375_at	75.6057
241376_at	-33.6859
241377_s_at	68.4792
241378_at	42.5433
241379_at	-42.5273
241380_at	13.669
241381_at	-84.5001
241382_at	-69.0806
241383_at	-54.4809
241384_x_at	-34.0408
241385_at	58.0994
241386_at	-39.4232
241387_at	-20.26
241388_at	88.9448
241389_at	33.9837
241390_at	-60.6976
241391_at	58.7999
241392_at	-19.0645
241393_at	-44.9535
241394_at	-64.2495
241395_at	70.7192
241396_at	-41.8442
241397_at	-43.9822
241398_at	-83.332
241399_at	-99.1591
241400_at	-25.549
241401_at	-66.2096
241402_at	-84.7855
241403_at	69.9782
241404_at	-57.2845
241405_at	22.5721
241406_at	14.924
241407_at	-23.6019
241408_at	73.476
241409_at	-91.3113
241410_at	-56.6086
241411_at	-87.7947
241412_at	-20.4991
241413_at	97.6885
241414_at	-69.2999
241415_at	85.5737
241416_at	-57.7752
241417_at	-37.4151
241418_at	-53.5889
241419_at	92.1419
241420_at	81.9023
241421_at	84.1291
241422_at	8.13051
241423_at	31.0376
241424_at	13.0785
241425_at	90.2406
241426_at	-48.5978
241427_x_at	73.7741
241428_x_at	-57.7507
241429_at	-90.6099
241430_at	16.383
241431_at	-73.2215
241432_at	-84.5418
241433_at	27.994
241434_at	-36.7586
241435_at	30.9702
241436_at	-63.7898
241437_s_at	-99.8107
241438_at	87.2302
241439_at	27.9403
241440_at	-68.4229
241441_at	17.8895
241442_at	-81.349
241443_at	-62.7794
241444_at	-34.5504
241445_at	2.94081
241446_at	-99.6579
241447_at	-86.8891
241448_at	-68.3335
241449_at	14.45
241450_at	-96.7034
241451_s_at	62.9705
241452_at	9.37295
241453_at	-10.6179
241454_at	-60.477
241455_at	-61.3507
241456_at	-27.0458
241457_at	-35.0219
241458_at	94.4439
241459_at	-46.4357
241460_at	89.8399
241461_at	-50.2373
241462_at	-95.9612
241463_at	34.5905
241464_s_at	-49.6951
241465_at	16.5831
241466_at	-78.4571
241467_at	59.7324
241468_at	-71.9617
241469_at	-59.486
241470_x_at	-30.0865
241471_at	-52.6918
241472_at	3.4151
241473_at	-22.3904
241474_at	-58.017
241475_at	79.0379
241476_at	-97.8788
241477_at	74.4698
241478_at	54.5628
241479_at	-82.0719
241480_at	73.6837
241481_at	-83.0581
241482_at	-36.4083
241483_at	-66.1273
241484_x_at	-20.7696
241485_at	-71.1538
241486_at	57.5383
241487_at	-53.2435
241488_at	-95.9846
241489_at	-38.5469
241490_s_at	30
241491_at	83.9286
241492_at	-85.8927
241493_at	62.6187
241494_at	57.9728
241495_at	21.3942
241496_at	-98.4868
241497_at	74.6566
241498_at	5.25195
241499_at	-38.3022
241500_at	-37.2915
241501_at	76.3714
241502_x_at	-79.5443
241503_at	-51.7413
241504_at	68.5622
241505_at	-65.3794
241506_at	-43.2159
241507_x_at	-79.2021
241508_at	84.1862
241509_at	-18.4043
241510_at	-81.9958
241511_at	22.9189
241512_at	62.4862
241513_at	-88.8729
241514_at	39.8606
241515_at	17.9524
241516_at	-68.4942
241517_at	-78.476
241518_at	-93.9351
241519_at	-86.2743
241520_x_at	50.9105
241521_at	6.5494
241522_at	-69.8124
241523_at	4.38645
241524_at	53.1165
241525_at	-88.8419
241526_at	-51.598
241527_at	29.0423
241528_at	71.1917
241529_at	-32.1852
241530_at	28.7088
241531_at	69.5589
241532_at	11.1536
241533_at	63.1243
241534_at	-60.4528
241535_at	-38.1332
241536_at	-59.9295
241537_at	25.4438
241538_at	-53.4557
241539_at	-96.5281
241540_at	77.9716
241541_at	29.5921
241542_at	-54.1821
241543_at	24.8298
241544_at	-94.0747
241545_x_at	-57.0502
241546_at	-45.4735
241547_at	-64.1116
241548_at	4.14795
241549_at	-58.9301
241550_at	-75.3291
241551_at	-98.6286
241552_at	69.9396
241553_at	-75.977
241554_at	-97.1041
241555_at	-91.9315
241556_at	34.5106
241557_x_at	-57.883
241558_at	36.4433
241559_at	-82.1053
241560_at	-41.2097
241561_at	-83.893
241562_x_at	43.6412
241563_at	-79.192
241564_at	-90.5259
241565_at	18.6344
241566_at	-68.2109
241567_at	-56.5541
241568_at	19.2516
241569_at	-57.0177
241570_at	72.5645
241571_at	59.2016
241572_at	-69.9266
241573_at	42.7934
241574_s_at	-79.643
241575_at	-88.3648
241576_at	-71.9141
241577_at	-82.2385
241578_x_at	-81.1355
241579_at	6.6359
241580_at	69.6689
241581_at	-61.2277
241582_at	-79.1465
241583_x_at	-62.3253
241584_at	-36.0772
241585_at	-80.7699
241586_at	-50.9897
241587_at	-64.4466
241588_at	-50.6558
241589_at	48.4752
241590_at	80.601
241591_at	11.6222
241592_at	-73.7462
241593_x_at	50.9961
241594_at	-77.075
241595_at	97.427
241596_at	-82.0685
241597_at	74.8905
241598_at	44.6449
241599_at	-23.6216
241600_at	-68.0012
241601_at	-55.0206
241602_at	-75.1995
241603_at	92.8539
241604_at	38.9358
241605_at	47.7594
241606_s_at	-14.3723
241607_at	-26.0862
241608_at	-54.1595
241609_at	55.3167
241610_x_at	66.8373
241611_s_at	34.7155
241612_at	-71.2184
241613_at	66.0781
241614_at	-78.6158
241615_x_at	-76.2166
241616_at	55.2514
241617_x_at	2.23881
241618_at	66.8117
241619_at	85.3389
241620_at	77.59
241621_at	70.6958
241622_at	-90.2587
241623_at	-73.8515
241624_at	-33.5207
241625_at	-54.5376
241626_at	44.0237
241627_x_at	95.2247
241628_at	-92.3839
241629_at	48.3019
241630_at	92.1656
241631_at	83.5131
241632_x_at	-92.514
241633_x_at	27.7557
241634_at	-89.8723
241635_at	-75.0914
241636_x_at	54.1741
241637_at	-97.4847
241638_at	-27.3266
241639_at	-61.5333
241640_at	-69.7623
241641_at	63.1224
241642_x_at	-91.0101
241643_at	-47.1374
241644_at	25.1301
241645_at	-55.1586
241646_s_at	30.5288
241647_x_at	-73.5476
241648_at	-88.8706
241649_at	-95.2566
241650_x_at	75.2818
241651_at	45.1246
241652_x_at	80.7823
241653_x_at	-74.485
241654_at	-60.4513
241655_at	-99.2126
241656_at	-74.7025
241657_at	-85.9909
241658_at	40.9819
241659_at	35.2313
241660_at	-49.8423
241661_at	92.0354
241662_x_at	-72.5422
241663_at	86.345
241664_x_at	-98.3028
241665_x_at	-77.4638
241666_at	-64.6855
241667_x_at	43.8653
241668_s_at	61.4485
241669_x_at	0.265252
241670_x_at	69.4506
241671_x_at	55.034
241672_at	-46.4847
241673_x_at	-63.2257
241674_s_at	-74.4377
241675_s_at	-61.3866
241676_x_at	-55.5622
241677_x_at	6.76335
241678_at	-87.2401
241679_at	-58.9637
241680_at	-92.8362
241681_at	87.1887
241682_at	-25.7856
241683_at	-73.6031
241684_at	-56.5551
241685_x_at	-57.4283
241686_x_at	64.602
241687_at	-12.269
241688_at	30.4725
241689_at	-51.4326
241690_at	-90.1161
241691_at	62.0395
241692_at	76.0626
241693_at	-16.5928
241694_at	-35.7068
241695_s_at	12.878
241696_at	-27.4799
241697_at	-87.2582
241698_at	-34.1045
241699_at	-60.1236
241700_at	-14.4188
241701_at	-10.574
241702_at	19.6374
241703_at	-35.6051
241704_x_at	-4.18454
241705_at	-90.918
241706_at	-35.5622
241707_at	47.0343
241708_at	-47.5557
241709_s_at	-51.1821
241710_at	-39.4777
241711_at	53.5107
241712_at	0.542373
241713_s_at	-98.715
241714_at	-81.4356
241715_x_at	38.3751
241716_at	-50.2624
241717_at	-78.9149
241718_x_at	-95.2782
241719_at	-46.9784
241720_at	-17.7458
241721_at	95.16
241722_x_at	98.7541
241723_at	85.743
241724_x_at	7.95223
241725_at	-44.0302
241726_at	-35.5191
241727_x_at	-82.2851
241728_at	-42.1454
241729_at	-77.2455
241730_at	-43.4557
241731_x_at	-57.6182
241732_at	-57.1526
241733_at	-21.7573
241734_at	-3.20257
241735_at	-57.9596
241736_at	12.6955
241737_x_at	-98.2063
241738_at	-61.4338
241739_at	-37.5592
241740_at	-96.1645
241741_at	-10.7103
241742_at	65.5858
241743_at	53.3651
241744_x_at	-60.3037
241745_at	-14.1186
241746_at	15.4529
241747_s_at	-94.3066
241748_x_at	75.7782
241749_at	-54.4258
241750_x_at	-74.965
241751_at	-94.3869
241752_at	58.2829
241753_at	-59.7652
241754_at	-24.7806
241755_at	-92.142
241756_at	-80.283
241757_x_at	-66.4551
241758_at	-61.0591
241759_at	13.4208
241760_x_at	-57.4812
241761_at	-51.3379
241762_at	-42.4304
241763_s_at	-27.8729
241764_at	-55.9804
241765_at	-50.2183
241766_at	-78.8532
241767_at	49.2706
241768_at	-56.1162
241769_at	-51.3048
241770_x_at	-74.1128
241771_at	-90.156
241772_at	-69.7323
241773_at	5.84245
241774_at	72.9856
241775_at	32.6739
241776_at	-54.8853
241777_x_at	65.0891
241778_at	52.7901
241779_at	37.9351
241780_at	-48.9552
241781_at	-29.6
241782_at	-34.9164
241783_at	31.2484
241784_x_at	7.33974
241785_at	-81.4696
241786_at	92.2951
241787_at	48.6265
241788_x_at	-97.9413
241789_at	-15.5076
241790_at	11.9425
241791_at	-61.5529
241792_x_at	11.5422
241793_at	-82.0145
241794_at	-87.522
241795_at	49.4256
241796_x_at	-77.7061
241797_at	-69.3795
241798_at	-91.5995
241799_x_at	84.8545
241800_x_at	51.2795
241801_at	-20.9695
241802_x_at	-97.6071
241803_s_at	-41.4449
241804_at	-17.863
241805_at	-69.1709
241806_at	-39.1153
241807_x_at	-75.8785
241808_at	-16.0694
241809_at	96.4024
241810_at	-79.834
241811_x_at	-53.0494
241812_at	-39.1335
241813_at	15.1575
241814_at	-87.6731
241815_at	-46.9367
241816_at	46.9329
241817_at	99.1379
241818_at	-67.7053
241819_at	38.4422
241820_at	26.3439
241821_at	-79.87
241822_at	72.6116
241823_at	-9.31172
241824_at	89.528
241825_at	-25.3924
241826_x_at	-87.2198
241827_at	-50.3747
241828_x_at	-79.3222
241829_at	-58.1713
241830_at	7.79957
241831_at	-61.0425
241832_at	-59.931
241833_at	-74.0083
241834_at	-19.0661
241835_at	-74.2808
241836_x_at	-54.4224
241837_at	-76.4479
241838_at	97.367
241839_at	-83.0868
241840_at	-56.1311
241841_at	-73.0424
241842_x_at	22.2763
241843_at	85.6743
241844_x_at	-84.5124
241845_at	-79.1169
241846_at	25.0458
241847_at	53.7941
241848_x_at	-80.7543
241849_at	-96.337
241850_at	6.66469
241851_x_at	46.7981
241852_at	19.5832
241853_at	-39.2554
241854_at	-97.0515
241855_s_at	-84.4933
241856_at	-72.3052
241857_at	-88.8713
241858_at	-39.8808
241859_at	-93.6469
241860_at	85.5263
241861_at	-89.0777
241862_x_at	9.65333
241863_x_at	-69.741
241864_x_at	-27.5263
241865_at	91.5316
241866_at	-40.6345
241867_at	-89.8552
241868_at	-70.7861
241869_at	69.7473
241870_at	-56.5697
241871_at	-80.3208
241872_at	-32.5857
241873_at	-41.299
241874_at	-49.6266
241875_at	-45.9532
241876_at	84.7559
241877_at	95.99
241878_at	-92.5246
241879_at	-66.2966
241880_x_at	-90.913
241881_at	-78.1022
241882_at	-94.986
241883_x_at	-66.0089
241884_at	-85.4615
241885_at	0.341577
241886_x_at	52.0898
241887_at	69.344
241888_at	-36.7695
241889_at	63.4232
241890_at	-56.7402
241891_at	98.2648
241892_at	-96.202
241893_at	-99.8455
241894_at	33.8068
241895_at	-84.2135
241896_at	-53.9307
241897_at	-30.3231
241898_at	-45.6201
241899_at	-75.6278
241900_at	17.7852
241901_at	-31.7901
241902_at	-56.5263
241903_at	-21.7654
241904_at	59.6154
241905_at	65.0069
241906_at	72.9874
241907_at	26.0824
241908_at	55.8894
241909_at	-84.932
241910_x_at	-78.2085
241911_at	-29.6477
241912_at	-62.0492
241913_at	72.1183
241914_s_at	-78.4827
241915_at	-77.4954
241916_at	93.9173
241917_at	80.5195
241918_at	-70.7366
241919_x_at	56.9535
241920_x_at	38.6081
241921_x_at	82.5422
241922_at	-68.0799
241923_x_at	26.7852
241924_at	66.5999
241925_x_at	-54.3834
241926_s_at	-37.4266
241927_x_at	71.5624
241928_at	-54.4235
241929_at	-86.604
241930_x_at	-98.7719
241931_at	-85.7643
241932_at	74.6599
241933_at	-5.3705
241934_at	52.2801
241935_at	-89.0162
241936_x_at	66.3092
241937_s_at	-5.12501
241938_at	89.7011
241939_at	13.6817
241940_at	93.9205
241941_at	-64.7663
241942_at	-58.818
241943_at	36.1208
241944_x_at	89.2283
241945_at	18.2057
241946_at	-7.84335
241947_at	13.0076
241948_at	63.9734
241949_at	4.1816
241950_at	-51.436
241951_at	-47.4143
241952_at	48.3998
241953_at	-47.8676
241954_at	34.4546
241955_at	-47.5963
241956_at	53.6327
241957_x_at	-21.4518
241958_at	35.2964
241959_at	-13.7591
241960_at	-80.6384
241961_at	-54.1819
241962_at	-52.5209
241963_at	-54.1361
241964_at	61.2979
241965_at	87.3206
241966_at	63.5939
241967_at	-81.4568
241968_at	60.072
241969_at	-52.4488
241970_at	-34.1778
241971_at	-94.6101
241972_at	-67.1214
241973_x_at	-76.8042
241974_at	97.0413
241975_at	-80.4314
241976_at	-61.2519
241977_s_at	-71.7484
241978_at	-70.8929
241979_x_at	-84.4289
241980_at	18.4851
241981_at	-59.1657
241982_at	38.1061
241983_at	-83.4223
241984_at	90.1024
241985_at	-38.8216
241986_at	-35.005
241987_x_at	-42.5471
241988_x_at	36.7132
241989_at	-28.9935
241990_at	-77.8907
241991_at	-81.7417
241992_at	-81.3097
241993_x_at	77.9967
241994_at	-34.7843
241995_at	-81.1978
241996_at	22.2048
241997_at	-49.0033
241998_at	-77.611
241999_at	39.8597
242000_at	-89.9842
242001_at	-77.5675
242002_at	-65.4921
242003_at	-92.5164
242004_x_at	-95.8087
242005_at	-67.815
242006_at	-38.8319
242007_at	-62.6259
242008_at	98.1409
242009_at	-54.517
242010_at	1.08628
242011_at	-88.6729
242012_at	-60.4257
242013_at	-72.3555
242014_at	-82.2458
242015_x_at	19.912
242016_at	-29.3211
242017_at	29.3441
242018_at	-78.5717
242019_at	-30.7969
242020_s_at	95.8176
242021_at	-88.9507
242022_at	-47.8087
242023_at	74.4809
242024_at	8.04959
242025_at	-65.6034
242026_at	44.7932
242027_at	70.576
242028_at	-8.77223
242029_at	88.2608
242030_at	-93.9099
242031_at	-86.463
242032_at	79.4867
242033_at	-35.2539
242034_at	-63.1885
242035_at	30.2849
242036_x_at	-77.7535
242037_at	-80.1235
242038_at	-77.5164
242039_at	92.5167
242040_at	98.4434
242041_at	-30.1786
242042_s_at	-74.3103
242043_s_at	33.4593
242044_at	46.0255
242045_at	-55.2689
242046_at	-61.0984
242047_at	-69.1445
242048_at	-28.9934
242049_s_at	3.17494
242050_at	38.6469
242051_at	-25.6072
242052_at	-19.9225
242053_at	-25.6977
242054_s_at	-76.0545
242055_at	-37.9477
242056_at	-11.9128
242057_at	-44.2588
242058_at	-64.2034
242059_at	8.39702
242060_x_at	46.2464
242061_at	-97.0514
242062_at	63.523
242063_s_at	-71.1507
242064_at	-39.8006
242065_x_at	76.3025
242066_at	93.8018
242067_at	-88.3109
242068_at	80.8167
242069_at	-34.1957
242070_at	-65.6678
242071_x_at	66.853
242072_at	-82.1705
242073_at	51.0771
242074_at	53.2226
242075_at	91.9101
242076_at	-97.6493
242077_x_at	58.7699
242078_at	-76.7423
242079_at	-56.0424
242080_at	57.961
242081_at	32.899
242082_at	-40.1708
242083_at	-95.913
242084_at	-91.0822
242085_at	-72.2111
242086_at	-64.8272
242087_x_at	-86.9651
242088_at	-88.9868
242089_at	-54.6318
242090_x_at	-67.8102
242091_at	-62.8573
242092_at	-30.8591
242093_at	-22.2756
242094_at	-44.7048
242095_at	8.00493
242096_at	-56.7886
242097_at	-95.1562
242098_at	-48.2208
242099_at	-45.3595
242100_at	-38.3711
242101_at	-70.175
242102_at	-88.4256
242103_at	-74.3146
242104_at	-89.4574
242105_at	56.3073
242106_at	97.8773
242107_x_at	-66.0422
242108_at	-42.0806
242109_at	85.214
242110_at	-47.4097
242111_at	12.1249
242112_at	-48.8054
242113_at	67.1999
242114_at	56.5205
242115_at	-81.6365
242116_x_at	-79.0062
242117_at	80.068
242118_x_at	-76.7929
242119_at	4.80931
242120_at	38.2497
242121_at	47.9185
242122_at	-46.35
242123_at	-53.4282
242124_at	57.8132
242125_at	98.2351
242126_at	-81.1286
242127_at	-70.7301
242128_at	-69.9147
242129_at	56.7369
242130_at	-93.335
242131_at	-17.376
242132_x_at	39.7044
242133_s_at	-23.4408
242134_at	-73.587
242135_at	-48.2694
242136_x_at	-75.7572
242137_at	-45.5625
242138_at	-35.6462
242139_s_at	-90.7112
242140_at	-62.1989
242141_at	-60.9361
242142_at	-25.5569
242143_at	57.4076
242144_at	67.5206
242145_at	38.0529
242146_at	-95.5616
242147_at	-86.4054
242148_at	64.91
242149_at	-16.081
242150_at	-73.327
242151_at	72.6433
242152_at	-91.5801
242153_at	-10.6863
242154_x_at	-99.3607
242155_x_at	96.4405
242156_at	-50
242157_at	-28.6979
242158_at	17.1842
242159_at	36.7019
242160_at	7.59594
242161_at	-96.1523
242162_at	-47.0951
242163_at	-78.112
242164_s_at	-85.3666
242165_at	40.3476
242166_at	-85.2961
242167_at	83.3987
242168_at	73.745
242169_at	-87.5784
242170_at	-29.3887
242171_at	1.13366
242172_at	-15.6751
242173_at	-82.6307
242174_at	-62.7923
242175_at	9.06149
242176_at	63.707
242177_at	-77.8546
242178_at	-51.5466
242179_s_at	67.022
242180_at	56.5188
242181_at	-33.3933
242182_x_at	56.975
242183_at	-74.2585
242184_s_at	-91.2821
242185_at	34.0286
242186_x_at	-68.8091
242187_s_at	94.4087
242188_at	-39.7746
242189_at	-51.1231
242190_at	-66.9024
242191_at	-29.4328
242192_at	81.7164
242193_at	-61.7241
242194_at	1.05935
242195_x_at	38.7845
242196_at	-23.8701
242197_x_at	-61.5236
242198_at	-63.2639
242199_at	11.0837
242200_at	63.233
242201_at	-64.8021
242202_at	-47.5698
242203_at	6.16576
242204_at	-77.2399
242205_at	-97.0641
242206_at	-13.6109
242207_at	-26.4167
242208_at	-51.6177
242209_at	-73.1294
242210_at	56.4144
242211_x_at	80.2493
242212_at	0.413275
242213_at	-62.4313
242214_at	-24.6507
242215_at	27.4327
242216_at	-79.0812
242217_s_at	80.5066
242218_at	-87.2298
242219_at	-83.6331
242220_at	-51.8762
242221_at	-89.0706
242222_at	-49.9418
242223_at	24.5475
242224_at	-17.8223
242225_at	83.3864
242226_at	-91.9389
242227_at	-44.5563
242228_at	-5.75573
242229_at	-57.2563
242230_at	85.2264
242231_at	-56.2431
242232_at	74.3304
242233_at	84.4634
242234_at	79.0725
242235_x_at	91.0811
242236_at	-62.1089
242237_at	-87.198
242238_at	-51.995
242239_at	-74.2644
242240_at	-73.7501
242241_x_at	-82.4956
242242_at	54.4494
242243_at	78.9373
242244_at	-69.2974
242245_at	-18.7636
242246_x_at	23.9225
242247_at	-18.9099
242248_at	9.64326
242249_at	-79.4021
242250_at	-63.8192
242251_at	-16.0315
242252_at	-57.5643
242253_at	-32.9674
242254_at	-70.902
242255_at	40.9536
242256_x_at	40.0148
242257_at	37.0981
242258_at	-36.0521
242259_at	19.4598
242260_at	-18.1813
242261_at	70.6141
242262_x_at	-75.9918
242263_at	24.3864
242264_at	-6.80764
242265_at	38.9767
242266_x_at	-87.7889
242267_x_at	0.602317
242268_at	95.7787
242269_at	-88.8643
242270_at	-54.8785
242271_at	-62.6638
242272_at	-33.5701
242273_at	66.5692
242274_x_at	-58.3262
242275_at	-97.7456
242276_at	-68.8211
242277_at	6.95493
242278_at	96.1981
242279_at	65.059
242280_x_at	81.8339
242281_at	61.2118
242282_at	-94.1217
242283_at	-8.46617
242284_at	-80.4347
242285_at	-60.0755
242286_at	-70.0106
242287_at	54.3973
242288_s_at	-94.6958
242289_at	-9.54735
242290_at	78.9829
242291_at	24.9721
242292_at	-57.8163
242293_at	53.5969
242294_at	-18.4488
242295_at	-68.0804
242296_x_at	-81.0227
242297_at	66.2089
242298_x_at	-86.2764
242299_at	-85.762
242300_at	-3.83506
242301_at	-32.8894
242302_at	-56.9897
242303_at	-94.7695
242304_at	-30.2872
242305_at	39.9419
242306_at	46.5738
242307_at	-4.93039
242308_at	-40.0675
242309_at	22.3589
242310_at	-52.9127
242311_x_at	29.0587
242312_x_at	54.5207
242313_at	-5.22162
242314_at	66.9862
242315_at	55.0016
242316_at	66.9355
242317_at	-39.4037
242318_at	-50.8047
242319_at	-78.4747
242320_at	98.3135
242321_at	-13.1749
242322_at	-96.0349
242323_at	-12.2739
242324_x_at	-46.9908
242325_at	-58.2392
242326_at	-45.8513
242327_x_at	5.05206
242328_at	-82.0646
242329_at	-78.6988
242330_at	-62.8532
242331_x_at	-17.4455
242332_at	16.7634
242333_at	-61.356
242334_at	-59.1947
242335_at	82.8869
242336_at	69.1918
242337_at	38.3259
242338_at	-34.9594
242339_at	36.1111
242340_at	-47.9321
242341_x_at	17.1652
242342_at	-22.7744
242343_x_at	65.9603
242344_at	-45.7847
242345_at	-67.8006
242346_x_at	-42.5232
242347_at	13.124
242348_at	-68.1328
242349_at	9.51262
242350_s_at	-48.2754
242351_at	62.0997
242352_at	87.3422
242353_at	-78.4203
242354_at	-46.2747
242355_at	-88.8516
242356_at	20.0727
242357_x_at	34.1427
242358_at	-26.165
242359_at	-73.1923
242360_at	-66.7
242361_at	-85.3881
242362_at	89.0169
242363_at	-9.47142
242364_x_at	67.8837
242365_at	9.77277
242366_at	97.5108
242367_at	2.76079
242368_at	44.6473
242369_x_at	96.7923
242370_at	-9.59803
242371_x_at	30.9783
242372_s_at	-61.9507
242373_at	-96.8887
242374_at	68.9885
242375_x_at	-68.4621
242376_at	87.5933
242377_x_at	74.0223
242378_at	32.8034
242379_at	39.4962
242380_at	-98.2382
242381_x_at	-60.3148
242382_at	-54.7923
242383_at	66.0149
242384_at	88.3648
242385_at	-49.1494
242386_x_at	61.179
242387_at	-83.2226
242388_x_at	95.1129
242389_at	30.5928
242390_at	32.341
242391_at	-81.5406
242392_at	-74.6886
242393_x_at	-34.0576
242394_at	-70.222
242395_at	37.7121
242396_at	-59.9038
242397_at	-91.2637
242398_x_at	62.6881
242399_at	-82.3796
242400_at	-26.4292
242401_x_at	-75.9901
242402_x_at	68.4314
242403_at	96.3186
242404_at	-56.299
242405_at	77.366
242406_at	-47.2632
242407_at	99.1071
242408_at	-74.584
242409_at	-65.6591
242410_s_at	-60.4031
242411_at	37.2665
242412_at	-86.0119
242413_at	88.8532
242414_at	-23.7433
242415_at	69.2292
242416_at	-41.3903
242417_at	-47.1836
242418_at	-34.0748
242419_at	-89.0957
242420_at	-27.6099
242421_at	59.8182
242422_at	-33.1791
242423_x_at	-74.6462
242424_at	-59.9547
242425_at	90.3169
242426_at	-35.2332
242427_at	63.7284
242428_at	-77.0877
242429_at	-37.6664
242430_at	81.1392
242431_at	76.8634
242432_at	-92.6186
242433_at	20.8461
242434_at	-12.4889
242435_at	75.125
242436_at	-74.6044
242437_at	-83.9351
242438_at	39.365
242439_s_at	47.7723
242440_at	87.9575
242441_at	-64.0108
242442_x_at	-30.0136
242443_at	-51.3095
242444_at	-78.1104
242445_at	73.2173
242446_at	52.2263
242447_at	-19.3055
242448_at	-45.7676
242449_at	84.0199
242450_at	-40.6642
242451_x_at	-23.6312
242452_at	-73.012
242453_at	23.7329
242454_at	-63.7237
242455_at	-46.7448
242456_at	-86.3208
242457_at	70.7273
242458_at	-97.9475
242459_at	-72.2788
242460_at	-88.2257
242461_at	92.8606
242462_at	-14.6482
242463_x_at	-65.0163
242464_at	-71.3892
242465_at	-64.1292
242466_at	36.6728
242467_at	72.2772
242468_at	-69.7365
242469_at	-41.8647
242470_at	-21.4924
242471_at	85.0282
242472_x_at	-54.5827
242473_at	-15.4854
242474_s_at	-44.843
242475_at	-80.555
242476_at	0.788764
242477_at	-62.2267
242478_at	-69.6343
242479_s_at	48.4894
242480_at	91.5183
242481_at	-30.1914
242482_at	86.5636
242483_at	-53.9042
242484_at	47.1994
242485_at	-16.8079
242486_at	-33.7175
242487_at	9.01639
242488_at	-41.268
242489_at	-59.1808
242490_at	8.53989
242491_at	-49.4174
242492_at	-44.4471
242493_at	-76.554
242494_at	-88.3564
242495_at	29.5864
242496_at	-56.9665
242497_at	-87.1744
242498_x_at	33.6934
242499_at	78.0822
242500_at	-30.7212
242501_at	-97.8321
242502_at	-74.4971
242503_at	71.3238
242504_at	-92.4025
242505_at	-53.6752
242506_at	-99.6046
242507_at	-60.1377
242508_at	17.8242
242509_at	-99.6669
242510_at	29.0561
242511_at	4.78652
242512_at	-43.6425
242513_x_at	-81.7482
242514_at	-53.0815
242515_x_at	-0.953984
242516_x_at	-78.6249
242517_at	9.85748
242518_at	15.637
242519_at	-49.7043
242520_s_at	3.48506
242521_at	96.432
242522_at	-66.1279
242523_at	-39.4649
242524_at	-45.6134
242525_at	-48.1654
242526_at	-46.169
242527_at	-96.9853
242528_at	10.7155
242529_x_at	-96.2259
242530_at	-59.8297
242531_at	51.1243
242532_at	-61.3236
242533_at	21.1371
242534_at	18.7477
242535_at	-76.8855
242536_at	-71.2419
242537_at	33.2221
242538_at	-72.356
242539_at	-42.0573
242540_at	-26.4951
242541_at	-33.0734
242542_at	-85.2739
242543_at	48.5595
242544_x_at	-68.615
242545_at	-31.713
242546_at	-18.2462
242547_at	-80.5433
242548_x_at	66.0321
242549_at	-66.5585
242550_at	-47.8158
242551_at	-40.7232
242552_x_at	64.3583
242553_at	-97.4701
242554_at	68.7251
242555_at	-46.7066
242556_at	87.859
242557_at	-77.2931
242558_at	57.7602
242559_at	-29.7185
242560_at	-80.8208
242561_at	-20.4721
242562_at	-46.7197
242563_at	58.0687
242564_at	-89.3328
242565_x_at	16.324
242566_at	61.5509
242567_at	98.5282
242568_s_at	12.4395
242569_at	83.2574
242570_at	-75.1647
242571_at	80.8897
242572_at	65.7783
242573_at	-32.0114
242574_at	-78.3698
242575_at	90.7222
242576_x_at	64.9946
242577_at	-20.2472
242578_x_at	39.5649
242579_at	-36.4696
242580_at	-61.8749
242581_at	-41.2106
242582_at	86.6539
242583_at	-43.4427
242584_at	-4.92512
242585_at	-18.2902
242586_at	-15.9911
242587_at	-57.134
242588_at	-77.5349
242589_x_at	92.1529
242590_at	-42.9836
242591_at	41.8632
242592_at	-16.6804
242593_at	52.1751
242594_at	94.2982
242595_at	-93.8912
242596_at	97.5499
242597_at	-51.2897
242598_at	96.8615
242599_at	-69.6772
242600_at	-93.7597
242601_at	-34.5829
242602_x_at	-83.22
242603_x_at	-83.4125
242604_at	-32.8806
242605_at	-63.923
242606_at	-83.5193
242607_at	-64.9724
242608_x_at	25.4527
242609_x_at	52.1419
242610_x_at	51.5564
242611_at	-15.3589
242612_at	89.4192
242613_at	-31.8603
242614_at	17.9556
242615_at	75.5406
242616_at	-94.3355
242617_at	41.2623
242618_at	-36.7706
242619_x_at	60.4934
242620_at	-47.0499
242621_at	-71.3412
242622_x_at	96.1413
242623_x_at	-63.5871
242624_at	-95.9544
242625_at	86.2122
242626_at	-40.2818
242627_at	-24.2601
242628_at	-54.7308
242629_at	-57.6808
242630_at	-45.6395
242631_x_at	-70.4524
242632_at	65.6647
242633_x_at	-80.5539
242634_at	-47.7157
242635_s_at	-16.3155
242636_at	28.3541
242637_at	-44.7989
